name,name_id,specs,time,to,symop,err,file,line,loc,top,signature,weight,proof_coverage,rank,in_calls,out_calls,proof_trace,cyclomatic
"void SystemUiHiderHoneycomb$1.onSystemUiVisibilityChange(int)","de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb$1.onSystemUiVisibilityChange(int):void",2,1,  ,481,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/util/SystemUiHiderHoneycomb.java,99,133,N,"void void SystemUiHiderHoneycomb$1.onSystemUiVisibilityChange(int)(class de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb$1 *this, int vis)",30,0.63,1.04,0,10,99 101 102 113 114 117 118 128 129 131,4
"SystemUiHiderHoneycomb.<init>(Activity,View,int)","de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb.<init>(android.app.Activity,android.view.VA96F",1,1,  ,266,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/util/SystemUiHiderHoneycomb.java,45,133,N,"void SystemUiHiderHoneycomb.<init>(Activity,View,int)(class de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb *this, class android.app.Activity *activity, class android.view.View *anchorView, int flags)",20,0.95,0.78,1,4,39 45 47 49 50 51 53 58 59 63 65 66 68 70 97,4
"int SystemUiHiderHoneycomb.access$000(SystemUiHiderHoneycomb)","de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb.access$000(de.tuhh.ti5.androidsvgnavimap.u9346",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/util/SystemUiHiderHoneycomb.java,15,133,N,"int int SystemUiHiderHoneycomb.access$000(SystemUiHiderHoneycomb)(class de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb *x0)",4,0.75,0.30,1,0,15,1
"boolean SystemUiHiderHoneycomb.access$102(SystemUiHiderHoneycomb,boolean)","de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb.access$102(de.tuhh.ti5.androidsvgnavimap.u25AC",1,0,  ,26,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/util/SystemUiHiderHoneycomb.java,15,133,N,"_Bool boolean SystemUiHiderHoneycomb.access$102(SystemUiHiderHoneycomb,boolean)(class de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb *x0, _Bool x1)",5,0.80,0.30,1,0,15,1
"int SystemUiHiderHoneycomb.access$200(SystemUiHiderHoneycomb)","de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb.access$200(de.tuhh.ti5.androidsvgnavimap.u32AE",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/util/SystemUiHiderHoneycomb.java,15,133,N,"int int SystemUiHiderHoneycomb.access$200(SystemUiHiderHoneycomb)(class de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb *x0)",4,0.75,0.30,1,0,15,1
"void SystemUiHiderHoneycomb.hide()","de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb.hide():void",1,0,  ,24,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/util/SystemUiHiderHoneycomb.java,81,133,N,"void void SystemUiHiderHoneycomb.hide()(class de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb *this)",5,0.80,0.30,0,1,81 82 83,1
"boolean SystemUiHiderHoneycomb.isVisible()","de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb.isVisible():boolean",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/util/SystemUiHiderHoneycomb.java,93,133,N,"_Bool boolean SystemUiHiderHoneycomb.isVisible()(class de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb *this)",4,0.75,0.00,0,0,93 94,1
"void SystemUiHiderHoneycomb.setup()","de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb.setup():void",1,0,  ,24,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/util/SystemUiHiderHoneycomb.java,74,133,N,"void void SystemUiHiderHoneycomb.setup()(class de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb *this)",5,0.80,0.30,0,1,74 76 77,1
"void SystemUiHiderHoneycomb.show()","de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb.show():void",1,0,  ,24,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/util/SystemUiHiderHoneycomb.java,87,133,N,"void void SystemUiHiderHoneycomb.show()(class de.tuhh.ti5.androidsvgnavimap.util.SystemUiHiderHoneycomb *this)",5,0.80,0.30,0,1,87 88 89,1
"ClassifyResult.<init>(String,double,double,Map)","james.weka.ClassifyResult.<init>(java.lang.String,double,double,java.util.Map)",1,0,  ,58,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/ClassifyResult.java,13,54,N,"void ClassifyResult.<init>(String,double,double,Map)(class james.weka.ClassifyResult *this, class java.lang.String *classLabel, double classLabelDouble, double confidence, class java.util.Map *propsSorted)",9,0.89,0.30,0,1,13 14 15 16 17 19 20,1
"String ClassifyResult.getClassLabel()","james.weka.ClassifyResult.getClassLabel():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/ClassifyResult.java,26,54,N,"class java.lang.String *String ClassifyResult.getClassLabel()(class james.weka.ClassifyResult *this)",4,0.75,0.00,0,0,26 27,1
"double ClassifyResult.getClassLableDouble()","james.weka.ClassifyResult.getClassLableDouble():double",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/ClassifyResult.java,42,54,N,"double double ClassifyResult.getClassLableDouble()(class james.weka.ClassifyResult *this)",4,0.75,0.00,0,0,42 43,1
"double ClassifyResult.getConfidence()","james.weka.ClassifyResult.getConfidence():double",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/ClassifyResult.java,34,54,N,"double double ClassifyResult.getConfidence()(class james.weka.ClassifyResult *this)",4,0.75,0.00,0,0,34 35,1
"Map ClassifyResult.getPropsSorted()","james.weka.ClassifyResult.getPropsSorted():java.util.Map",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/ClassifyResult.java,22,54,N,"class java.util.Map *Map ClassifyResult.getPropsSorted()(class james.weka.ClassifyResult *this)",4,0.75,0.00,0,0,22 23,1
"void ClassifyResult.setClassLable(String)","james.weka.ClassifyResult.setClassLable(java.lang.String):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/ClassifyResult.java,30,54,N,"void void ClassifyResult.setClassLable(String)(class james.weka.ClassifyResult *this, class java.lang.String *classLable)",5,0.80,0.00,0,0,30 31 32,1
"void ClassifyResult.setClassLableDouble(double)","james.weka.ClassifyResult.setClassLableDouble(double):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/ClassifyResult.java,46,54,N,"void void ClassifyResult.setClassLableDouble(double)(class james.weka.ClassifyResult *this, double classLableDouble)",5,0.80,0.00,0,0,46 47 48,1
"void ClassifyResult.setConfidence(double)","james.weka.ClassifyResult.setConfidence(double):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/ClassifyResult.java,38,54,N,"void void ClassifyResult.setConfidence(double)(class james.weka.ClassifyResult *this, double confidence)",5,0.80,0.00,0,0,38 39 40,1
"String ClassifyResult.toString()","james.weka.ClassifyResult.toString():java.lang.String",1,0,  ,106,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/ClassifyResult.java,51,54,N,"class java.lang.String *String ClassifyResult.toString()(class james.weka.ClassifyResult *this)",10,0.90,0.70,0,4,51 52,1
"ClassifyResult WekaLocalService.classify(File)","james.weka.WekaLocalService.classify(java.io.File):james.weka.ClassifyResult",1,0,  ,6,0,,-1,-1,N,"class james.weka.ClassifyResult *ClassifyResult WekaLocalService.classify(File)(class james.weka.WekaLocalService *this, class java.io.File *classify_arg_0)",2,1.00,0.00,0,0,-1,1
"List WekaLocalService.getAttrList(File)","james.weka.WekaLocalService.getAttrList(java.io.File):java.util.List",1,0,  ,6,0,,-1,-1,N,"class java.util.List *List WekaLocalService.getAttrList(File)(class james.weka.WekaLocalService *this, class java.io.File *getAttrList_arg_0)",2,1.00,0.00,0,0,-1,1
"void WekaLocalService.initialize(File,int)","james.weka.WekaLocalService.initialize(java.io.File,int):void",1,0,  ,8,0,,-1,-1,N,"void void WekaLocalService.initialize(File,int)(class james.weka.WekaLocalService *this, class java.io.File *initialize_arg_0, int initialize_arg_1)",2,1.00,0.00,0,0,-1,1
"File WekaLocalService.prepareClassifierModel(String)","james.weka.WekaLocalService.prepareClassifierModel(java.lang.String):java.io.File",1,0,  ,6,0,,-1,-1,N,"class java.io.File *File WekaLocalService.prepareClassifierModel(String)(class james.weka.WekaLocalService *this, class java.lang.String *prepareClassifierModel_arg_0)",2,1.00,0.00,0,0,-1,1
"File WekaLocalService.prepareTestFile(File,Map)","james.weka.WekaLocalService.prepareTestFile(java.io.File,java.util.Map):java.io.File",1,0,  ,8,0,,-1,-1,N,"class java.io.File *File WekaLocalService.prepareTestFile(File,Map)(class james.weka.WekaLocalService *this, class java.io.File *prepareTestFile_arg_0, class java.util.Map *prepareTestFile_arg_1)",2,1.00,0.00,0,0,-1,1
"File WekaLocalService.prepareTrainingFile(File)","james.weka.WekaLocalService.prepareTrainingFile(java.io.File):java.io.File",1,0,  ,6,0,,-1,-1,N,"class java.io.File *File WekaLocalService.prepareTrainingFile(File)(class james.weka.WekaLocalService *this, class java.io.File *prepareTrainingFile_arg_0)",2,1.00,0.00,0,0,-1,1
"LocateService$1.<init>(LocateService)","james.weka.android.LocateService$1.<init>(james.weka.android.LocateService)",1,0,  ,26,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,86,483,N,"void LocateService$1.<init>(LocateService)(class james.weka.android.LocateService$1 *this, class james.weka.android.LocateService *this$0)",6,0.83,0.60,2,1,86,1
"void LocateService$1.onReceive(Context,Intent)","james.weka.android.LocateService$1.onReceive(android.content.Context,android.content.Intent):void",0,0,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,89,483,N,"void void LocateService$1.onReceive(Context,Intent)(class james.weka.android.LocateService$1 *this, class android.content.Context *context, class android.content.Intent *intent)",51,0.00,1.72,0,51,,3
"LocateService$2.<init>(LocateService)","james.weka.android.LocateService$2.<init>(james.weka.android.LocateService)",1,0,  ,28,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,161,483,N,"void LocateService$2.<init>(LocateService)(class james.weka.android.LocateService$2 *this, class james.weka.android.LocateService *this$0)",6,0.83,0.48,1,1,161,1
"void LocateService$2.run()","james.weka.android.LocateService$2.run():void",1,0,  ,28,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,162,483,N,"void void LocateService$2.run()(class james.weka.android.LocateService$2 *this)",6,0.83,1.57,0,36,162 163 164,1
"LocateService$3.<init>(LocateService)","james.weka.android.LocateService$3.<init>(james.weka.android.LocateService)",1,0,  ,28,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,93,483,N,"void LocateService$3.<init>(LocateService)(class james.weka.android.LocateService$3 *this, class james.weka.android.LocateService *this$0)",6,0.83,0.48,1,1,93 167,1
"void LocateService$3.run()","james.weka.android.LocateService$3.run():void",0,0,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,168,483,N,"void void LocateService$3.run()(class james.weka.android.LocateService$3 *this)",55,0.00,1.81,0,64,,6
"LocateService$4.<init>(LocateService,Runnable)","james.weka.android.LocateService$4.<init>(james.weka.android.LocateService,java.lang.Runnable)",1,0,  ,38,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,412,483,N,"void LocateService$4.<init>(LocateService,Runnable)(class james.weka.android.LocateService$4 *this, class james.weka.android.LocateService *this$0, class java.lang.Runnable *$bcvar2)",7,0.86,0.78,4,1,412,1
"void LocateService$4.run()","james.weka.android.LocateService$4.run():void",1,0,  ,30,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,415,483,N,"void void LocateService$4.run()(class james.weka.android.LocateService$4 *this)",6,0.83,0.48,0,2,415 417 421,1
"LocateService$LocateServiceBinder.<init>(LocateService)","james.weka.android.LocateService$LocateServiceBinder.<init>(james.weka.android.LocateService)",1,0,  ,26,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,120,483,N,"void LocateService$LocateServiceBinder.<init>(LocateService)(class james.weka.android.LocateService$LocateServiceBinder *this, class james.weka.android.LocateService *this$0)",6,0.83,0.48,1,1,120,1
"LocateService LocateService$LocateServiceBinder.getService()","james.weka.android.LocateService$LocateServiceBinder.getService():james.weka.android.LocateService",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,121,483,N,"class james.weka.android.LocateService *LocateService LocateService$LocateServiceBinder.getService()(class james.weka.android.LocateService$LocateServiceBinder *this)",4,0.75,0.00,0,0,121 122,1
"void LocateService.<clinit>()","james.weka.android.LocateService.<clinit>():void",1,0,  ,16,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,65,483,N,"class java.lang.Object *void LocateService.<clinit>()(class java.lang.String *field)",7,0.86,0.00,0,0,65 73 79,1
"LocateService.<init>()","james.weka.android.LocateService.<init>()",1,0,  ,76,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,49,483,N,"void LocateService.<init>()(class james.weka.android.LocateService *this)",13,0.92,0.60,0,3,49 51 53 63 69 75 77 83 120,1
"james.weka.android.LocateService.InferGeneratedHarness()","james.weka.android.LocateService.InferGeneratedHarness()",0,0,  ,43,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/infer-out/sources/james.weka.android.LocateService_InferGeneratedHarness.java,12,0,N,"void james.weka.android.LocateService.InferGeneratedHarness()()",3,0.00,0.85,0,6,,1
"boolean LocateService.access$000()","james.weka.android.LocateService.access$000():boolean",1,0,  ,14,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,49,483,N,"_Bool boolean LocateService.access$000()()",4,0.75,0.30,1,0,49,1
"boolean LocateService.access$002(boolean)","james.weka.android.LocateService.access$002(boolean):boolean",1,0,  ,22,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,49,483,N,"_Bool boolean LocateService.access$002(boolean)(_Bool x0)",5,0.80,0.30,1,0,49,1
"BroadcastReceiver LocateService.access$100(LocateService)","james.weka.android.LocateService.access$100(james.weka.android.LocateService):android.content.Broadc17A4",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,49,483,N,"class android.content.BroadcastReceiver *BroadcastReceiver LocateService.access$100(LocateService)(class james.weka.android.LocateService *x0)",4,0.75,0.30,1,0,49,1
"Runnable LocateService.access$200(LocateService)","james.weka.android.LocateService.access$200(james.weka.android.LocateService):java.lang.Runnable",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,49,483,N,"class java.lang.Runnable *Runnable LocateService.access$200(LocateService)(class james.weka.android.LocateService *x0)",4,0.75,0.30,1,0,49,1
"Thread LocateService.access$300(LocateService,Runnable)","james.weka.android.LocateService.access$300(james.weka.android.LocateService,java.lang.Runnable):jav27B3",1,0,  ,34,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,49,483,N,"class java.lang.Thread *Thread LocateService.access$300(LocateService,Runnable)(class james.weka.android.LocateService *x0, class java.lang.Runnable *x1)",5,0.80,0.78,1,4,49,1
"WifiManager LocateService.access$400(LocateService)","james.weka.android.LocateService.access$400(james.weka.android.LocateService):android.net.wifi.WifiM8674",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,49,483,N,"class android.net.wifi.WifiManager *WifiManager LocateService.access$400(LocateService)(class james.weka.android.LocateService *x0)",4,0.75,0.48,2,0,49,1
"void LocateService.access$500(LocateService)","james.weka.android.LocateService.access$500(james.weka.android.LocateService):void",1,0,  ,16,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,49,483,N,"void void LocateService.access$500(LocateService)(class james.weka.android.LocateService *x0)",5,0.80,1.57,1,35,49,1
"Map LocateService.access$600(LocateService)","james.weka.android.LocateService.access$600(james.weka.android.LocateService):java.util.Map",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,49,483,N,"class java.util.Map *Map LocateService.access$600(LocateService)(class james.weka.android.LocateService *x0)",4,0.75,0.30,1,0,49,1
"Map LocateService.access$602(LocateService,Map)","james.weka.android.LocateService.access$602(james.weka.android.LocateService,java.util.Map):java.utiFB4C",1,0,  ,26,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/james/weka/android/LocateService.java,49,483,N,"class java.util.Map *Map LocateService.access$602(LocateService,Map)(class james.weka.android.LocateService *x0, class java.util.Map *x1)",5,0.80,0.30,1,0,49,1
